audio_filename,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining
00_000066.wav,0.8196215629577637,0.11342266947031021,0.05903051048517227,0.06007945165038109,0.09337835013866425,0.044819463044404984,0.09838448464870453,0.029175912961363792,0.10427982360124588,0.1125650554895401,0.9175381064414978,,0.012727038934826851,0.011017411947250366,0.0048475610092282295,0.0025306250900030136,,0.030428748577833176,0.004882921930402517,0.008193141780793667,0.005084343254566193,,0.10904483497142792,0.0020803266670554876,0.006159303244203329,0.004542401526123285,,0.0034597290214151144,0.002100869547575712,0.0022578120697289705,,0.020229190587997437,0.0038245301693677902,0.0026427563279867172,0.0015053888782858849,,0.003752164775505662
00_000118.wav,0.4380866289138794,0.08326826989650726,0.05194229260087013,0.042539939284324646,0.08055181801319122,0.04462207853794098,0.8076597452163696,0.027187613770365715,0.03573189303278923,0.10277378559112549,0.2254200130701065,,0.006502656731754541,0.007858035154640675,0.0025607203133404255,0.0017769320402294397,,0.031007161363959312,0.0029405588284134865,0.003994866274297237,0.0031485892832279205,,0.021093636751174927,0.0017127998871728778,0.005799014586955309,0.0031121058855205774,,0.004826514516025782,0.0025177134666591883,0.0016726903850212693,,0.8757332563400269,0.4076632261276245,0.008976222947239876,0.002020814921706915,,0.010825185105204582
00_000275.wav,0.8499789237976074,0.10999001562595367,0.0574197992682457,0.05686721205711365,0.08453656733036041,0.047134049236774445,0.10974542051553726,0.028782358393073082,0.15255053341388702,0.787605345249176,0.8033609390258789,,0.01244704145938158,0.014211366884410381,0.005769185721874237,0.003114215796813369,,0.018664168193936348,0.005983952432870865,0.008239814080297947,0.006008458323776722,,0.016448497772216797,0.002188874874264002,0.010320818051695824,0.006503806449472904,,0.004847476724535227,0.002461347496137023,0.002123289043083787,,0.035957399755716324,0.00599319813773036,0.004300246946513653,0.00187985273078084,,0.005429788958281279
00_000277.wav,0.29861021041870117,0.10597053915262222,0.07212904840707779,0.05936422199010849,0.7007983922958374,0.05926266312599182,0.21073567867279053,0.04255710914731026,0.01711842231452465,0.1086285412311554,0.032696548849344254,,0.007217717356979847,0.007708199787884951,0.004953386262059212,0.003761241678148508,,0.015556026250123978,0.00535409152507782,0.005080763250589371,0.005008196458220482,,0.02546493150293827,0.1477901190519333,0.8921449184417725,0.009195897728204727,,0.006723579950630665,0.00423145666718483,0.004211261868476868,,0.1320149302482605,0.007033319678157568,0.005786288995295763,0.0031035407446324825,,0.009409943595528603
00_000357.wav,0.742435097694397,0.09334631264209747,0.06762752681970596,0.046582721173763275,0.08076713979244232,0.046032704412937164,0.11178499460220337,0.02796531282365322,0.11507471650838852,0.7438464164733887,0.09764165431261063,,0.0064084492623806,0.005447776056826115,0.003841991536319256,0.0022378594148904085,,0.044280409812927246,0.003020860720425844,0.0049078562296926975,0.002719911513850093,,0.01456295046955347,0.0017369519919157028,0.00438701594248414,0.0030257885809987783,,0.003420111257582903,0.002686659339815378,0.005308974534273148,,0.03712227940559387,0.003939869813621044,0.003274344839155674,0.0012528685620054603,,0.004486343823373318
00_000436.wav,0.8242652416229248,0.15473151206970215,0.10690756887197495,0.1929037868976593,0.07583214342594147,0.043355874717235565,0.0972207635641098,0.026914218440651894,0.08932889252901077,0.40318572521209717,0.9128912687301636,,0.013327261433005333,0.014936860650777817,0.00639475928619504,0.003805121872574091,,0.08936025947332382,0.008437315933406353,0.06766495108604431,0.013116816990077496,,0.04546106979250908,0.0016509373672306538,0.004132377915084362,0.004819972440600395,,0.004123490769416094,0.0020860000513494015,0.0018584210192784667,,0.01674577221274376,0.004499735310673714,0.003768438706174493,0.0015408382751047611,,0.003776609431952238
00_000440.wav,0.7411507964134216,0.12685127556324005,0.06367494910955429,0.060140348970890045,0.7668241858482361,0.05138442665338516,0.6970306038856506,0.033165428787469864,0.03577062115073204,0.42921262979507446,0.3618590831756592,,0.019402947276830673,0.027368078008294106,0.006476490292698145,0.0035138761159032583,,0.01498038973659277,0.00594821572303772,0.006106243003159761,0.0072576552629470825,,0.9473624229431152,0.04559659957885742,0.009154925122857094,0.006171462591737509,,0.011934801004827023,0.0037350014317780733,0.0046210880391299725,,0.17276915907859802,0.17287036776542664,0.012616963125765324,0.002163003897294402,,0.005624791141599417
00_000612.wav,0.5836917161941528,0.09796332567930222,0.25675827264785767,0.05265505239367485,0.7411505579948425,0.05069853737950325,0.25825923681259155,0.032671377062797546,0.019064322113990784,0.14135947823524475,0.4239717721939087,,0.008807041682302952,0.010040240362286568,0.004041946027427912,0.003431237069889903,,0.20283755660057068,0.004112255293875933,0.005890668369829655,0.004098842851817608,,0.8886710405349731,0.0031754898373037577,0.005359305068850517,0.005364475771784782,,0.006981127429753542,0.0030330775771290064,0.0023839855566620827,,0.30667638778686523,0.008802509866654873,0.006199314724653959,0.004883508663624525,,0.017701663076877594
00_000688.wav,0.6904252767562866,0.21635441482067108,0.05534442886710167,0.23622864484786987,0.6118258833885193,0.04536224529147148,0.1071770191192627,0.02495724894106388,0.08116787672042847,0.11228939145803452,0.6348293423652649,,0.0804818794131279,0.03156188875436783,0.00795008521527052,0.004258255939930677,,0.03580768406391144,0.007513386197388172,0.030217396095395088,0.02000601217150688,,0.013845345005393028,0.0014596135588362813,0.7795131802558899,0.003597032744437456,,0.004889753647148609,0.001915352651849389,0.002235974185168743,,0.04165621101856232,0.004108700901269913,0.0033316854387521744,0.0011535839876160026,,0.004949739668518305
00_000765.wav,0.3787402808666229,0.230274960398674,0.39330440759658813,0.05620918050408363,0.12456394731998444,0.06256458908319473,0.8129202127456665,0.0487254299223423,0.03433078154921532,0.07813063263893127,0.10640449821949005,,0.007207105867564678,0.00769541971385479,0.0069671738892793655,0.0324154868721962,,0.4758337140083313,0.005201485473662615,0.007197593804448843,0.00476958928629756,,0.0612875297665596,0.003373769810423255,0.008733903989195824,0.008197671733796597,,0.009704536758363247,0.015425613150000572,0.006027670577168465,,0.9146467447280884,0.0500015951693058,0.01175919733941555,0.005134917795658112,,0.0442676767706871
