audio_filename,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining
00_000066.wav,0.8440557718276978,0.1323792040348053,0.06129024177789688,0.06189246475696564,0.0895041674375534,0.04266593977808952,0.07817842066287994,0.028766954317688942,0.08874751627445221,0.35618090629577637,0.8944674730300903,,0.016065537929534912,0.014327305369079113,0.006503980606794357,0.02161628194153309,,0.0566626638174057,0.004846724681556225,0.00834710244089365,0.006965233013033867,,0.02653360366821289,0.003915088716894388,0.006581205874681473,0.008869380690157413,,0.0034658105578273535,0.0036495476961135864,0.003412025747820735,,0.02111835405230522,0.004816010128706694,0.002975946059450507,0.0020893185865134,,0.007198326289653778
00_000118.wav,0.7171986103057861,0.08543603867292404,0.05835802108049393,0.05412476882338524,0.08129699528217316,0.04741854593157768,0.8181225657463074,0.033872831612825394,0.10318703204393387,0.407441109418869,0.31256839632987976,,0.011313238181173801,0.0077506788074970245,0.003046269528567791,0.003989226184785366,,0.049604035913944244,0.006619866471737623,0.01314966194331646,0.007583718281239271,,0.028997186571359634,0.004079691134393215,0.0074726431630551815,0.005143262445926666,,0.01451787631958723,0.007459867745637894,0.004972382914274931,,0.551262378692627,0.3850489854812622,0.014165214262902737,0.005669137462973595,,0.016303466632962227
00_000275.wav,0.8784216642379761,0.13466499745845795,0.05798254534602165,0.07098101079463959,0.0899726003408432,0.04172234982252121,0.0908493846654892,0.03035598061978817,0.22595882415771484,0.565964937210083,0.8223961591720581,,0.023635298013687134,0.020004479214549065,0.008188577368855476,0.012306398712098598,,0.030845779925584793,0.009240196086466312,0.01335587352514267,0.010037785395979881,,0.020425613969564438,0.004000124521553516,0.005649778060615063,0.007610464934259653,,0.003278932999819517,0.0030494327656924725,0.0027340082451701164,,0.01978057436645031,0.00497025903314352,0.003915536217391491,0.002308899536728859,,0.006882529705762863
00_000277.wav,0.26300254464149475,0.07155909389257431,0.04818934202194214,0.04373769462108612,0.7577130794525146,0.05416186898946762,0.2811587154865265,0.03074664995074272,0.020685933530330658,0.0654098242521286,0.03298705071210861,,0.006248383317142725,0.0062889475375413895,0.0024896683171391487,0.0027657542377710342,,0.01653732918202877,0.005850301589816809,0.0030432231724262238,0.0032105217687785625,,0.0344485342502594,0.02968868426978588,0.8797765970230103,0.013247031718492508,,0.00860111229121685,0.00433509424328804,0.0022465575020760298,,0.30655017495155334,0.011104646138846874,0.00581220630556345,0.0019865105859935284,,0.012351304292678833
00_000357.wav,0.7234504818916321,0.09120644629001617,0.1976194977760315,0.04626891016960144,0.08613980561494827,0.04310179129242897,0.10848478227853775,0.02959713712334633,0.12191935628652573,0.6540734171867371,0.1024179607629776,,0.009425603784620762,0.006350626237690449,0.0041536991484463215,0.010943939909338951,,0.26705479621887207,0.0036725886166095734,0.00634060800075531,0.003440738655626774,,0.02190585806965828,0.004913203418254852,0.004874450620263815,0.005494781769812107,,0.003243982093408704,0.004003976937383413,0.0032739536836743355,,0.06136361509561539,0.005024981219321489,0.004291780758649111,0.0018301974050700665,,0.010162376798689365
00_000436.wav,0.8301199078559875,0.15161488950252533,0.05569394677877426,0.08694276213645935,0.4692625105381012,0.037228453904390335,0.07561474293470383,0.0265447236597538,0.08956310153007507,0.19237832725048065,0.9030053615570068,,0.03550431504845619,0.01707567274570465,0.008124371990561485,0.007571110967546701,,0.09677489101886749,0.009036133997142315,0.01922416314482689,0.01536733377724886,,0.46977499127388,0.002909825649112463,0.0030561478342860937,0.008490432053804398,,0.0025084801018238068,0.006548433564603329,0.004992221482098103,,0.01580684632062912,0.004572661593556404,0.0031798160634934902,0.0017616068944334984,,0.0038093167822808027
00_000440.wav,0.8124676942825317,0.12670989334583282,0.059539586305618286,0.04990413039922714,0.8087208271026611,0.048878371715545654,0.6604976058006287,0.030428841710090637,0.1778390258550644,0.5598592758178711,0.6362205743789673,,0.018296774476766586,0.025149744004011154,0.00936567410826683,0.006588175892829895,,0.020547140389680862,0.004307704512029886,0.004855785518884659,0.005877710413187742,,0.9040176868438721,0.06151853874325752,0.008406579494476318,0.008119888603687286,,0.004796769469976425,0.004374747164547443,0.004092799965292215,,0.08628827333450317,0.035889629274606705,0.007824576459825039,0.0025274220388382673,,0.006285735871642828
00_000612.wav,0.40703508257865906,0.07692227512598038,0.2067057192325592,0.045720621943473816,0.7868084907531738,0.18305087089538574,0.5585399866104126,0.02688797004520893,0.03752999007701874,0.16301307082176208,0.22138360142707825,,0.008098652586340904,0.006785155273973942,0.003824661485850811,0.009873914532363415,,0.25807273387908936,0.004496217239648104,0.00618565920740366,0.0047600180841982365,,0.8799802660942078,0.02312425523996353,0.011886626482009888,0.009495001286268234,,0.016880929470062256,0.014167805202305317,0.0032293852418661118,,0.5596263408660889,0.039328016340732574,0.009249599650502205,0.017334729433059692,,0.01411532424390316
00_000688.wav,0.6994724273681641,0.14392440021038055,0.05194753408432007,0.11581391841173172,0.6424211859703064,0.04688899964094162,0.09497097134590149,0.024137258529663086,0.060500368475914,0.1428924798965454,0.6882318258285522,,0.03359705209732056,0.029536020010709763,0.009096402674913406,0.007894476875662804,,0.04327898845076561,0.009337252005934715,0.05407431721687317,0.023463252931833267,,0.021150628104805946,0.003875669091939926,0.7474256753921509,0.008730601519346237,,0.005869502201676369,0.00289233960211277,0.0034671619068831205,,0.03168012946844101,0.00602798443287611,0.0038205948658287525,0.0019331867806613445,,0.005259529687464237
00_000765.wav,0.33523786067962646,0.11813966184854507,0.39817532896995544,0.03897823393344879,0.10901156067848206,0.06890256702899933,0.6397103071212769,0.05581013485789299,0.02923395484685898,0.08848202973604202,0.08364903926849365,,0.009040972217917442,0.007448721677064896,0.008146503940224648,0.15026140213012695,,0.5220279693603516,0.004083001986145973,0.004143183585256338,0.003690565936267376,,0.03255100175738335,0.00479294266551733,0.008224173448979855,0.008256753906607628,,0.011987520381808281,0.007581505458801985,0.004070053342729807,,0.6668171882629395,0.022781092673540115,0.015308237634599209,0.003003072692081332,,0.05087961629033089
00_000823.wav,0.8317257761955261,0.22262229025363922,0.058116015046834946,0.07730361819267273,0.0858675166964531,0.03907611966133118,0.08433478325605392,0.022188378497958183,0.1618993729352951,0.25228744745254517,0.7367808222770691,,0.09440501034259796,0.057750679552555084,0.0107037965208292,0.008705086074769497,,0.04024142026901245,0.010053723119199276,0.02751840278506279,0.014344174414873123,,0.01932523027062416,0.0034738690592348576,0.007766845170408487,0.01234518177807331,,0.003957898356020451,0.0022355588153004646,0.0036291752476245165,,0.02302989736199379,0.005160416476428509,0.003747493028640747,0.0014712810516357422,,0.004831566940993071
00_000924.wav,0.48865413665771484,0.07858847826719284,0.29438647627830505,0.031072646379470825,0.7670382857322693,0.06197848170995712,0.6435542702674866,0.018038077279925346,0.058467403054237366,0.40447789430618286,0.18155059218406677,,0.005030497908592224,0.00513884611427784,0.0024729138240218163,0.007538098841905594,,0.3343731164932251,0.0025553249288350344,0.0035694600082933903,0.002685034880414605,,0.84424889087677,0.00961338635534048,0.008825842291116714,0.009631273336708546,,0.008646609261631966,0.01033397950232029,0.0018104511545971036,,0.6511976718902588,0.03604346886277199,0.032983727753162384,0.01582731492817402,,0.00764857605099678
00_000925.wav,0.6245208978652954,0.4443197250366211,0.317477822303772,0.09231553226709366,0.08236813545227051,0.03935788571834564,0.11582349985837936,0.02743474952876568,0.21465133130550385,0.17498043179512024,0.3360195755958557,,0.09314137697219849,0.20161356031894684,0.05532634258270264,0.05466200411319733,,0.17578692734241486,0.01996629871428013,0.017781274393200874,0.008934983052313328,,0.018925977870821953,0.002754777204245329,0.005824044346809387,0.009888635948300362,,0.005824129097163677,0.003426595591008663,0.004716813564300537,,0.062061239033937454,0.007351444102823734,0.004096688702702522,0.001754795666784048,,0.008029891178011894
00_000934.wav,0.6048077940940857,0.21697643399238586,0.06987734884023666,0.08226971328258514,0.09942877292633057,0.05033079907298088,0.873317539691925,0.02783302776515484,0.05069844052195549,0.10720428824424744,0.5974506735801697,,0.09083884209394455,0.030942123383283615,0.020852921530604362,0.01407115813344717,,0.07908786833286285,0.011474399827420712,0.02249716781079769,0.027484852820634842,,0.0504307821393013,0.0035069920122623444,0.01823725923895836,0.020920801907777786,,0.008073648437857628,0.009836666285991669,0.0024775234051048756,,0.8972848057746887,0.24439170956611633,0.018375039100646973,0.04723590239882469,,0.019543202593922615
